News Headline,Label
Coronavirus fears raise market expectations for Fed rate cut in March https://t.co/Z33zqdljVu by @bcheungz https://t.co/XwHo1ZlMR2,1
Czechs’ Unexpected Rate Hike Lifts Koruna to Seven-Year High,1
Dealers gobble up funding in Bank of Canada's first BAPF operation #economy #MarketScreener https://t.co/YmwzTi5reu https://t.co/uQPDBGe66r,1
"Derby's Take: Even Post-Coronavirus, Swollen Fed Balance Sheet Will Remain https://t.co/5uPrJkM8xc",1
Did The Fed's QEternity Just Kill A Fiscal Stimulus Deal?  https://t.co/a8f6L67zgl,1
ECB keeps rates unchanged,1
ECB's house price headache too big to solve,1
ECB's new chief Christine Lagarde has a deal for bank policymakers - cut out the open dissent and she'll spend more... https://t.co/q8kkm1J7Cz,1
Egypt's central bank governor appointed for second term -state media #economy #MarketScreener… https://t.co/D6r5mixdx5,1
Emerging-economy central banks from India to Brazil still enjoy the firepower to shore up the global economy https://t.co/cTVUGNf4vM,1
EU bank regulators lay out tougher doomsday stress test https://t.co/4DMWnZSihp,1
European Central Bank keeps key deposit rate at -0.5%,1
"Expect next round of virus stimulus by May, and somewhere in the $1.5 trillion neighborhood - FBN, citing Wall Stre… https://t.co/TIHDm8kJnl",1
Explainer: How the Fed's latest move will get money to Main Street #economy #MarketScreener https://t.co/x3pgUHAqsa https://t.co/NtM1SzX2fR,1
Exploration deepens into central bank digital currencies,1
"Fed Adds $72.8 Billion to Markets, Balance Sheet Moves to $4.07 Trillion--Update #economy #MarketScreener… https://t.co/am5nGCnG5b",1
Fed Aims a Half-Trillion Dollar Liquidity Hose at Year-End Risks,1
"Fed bombards credit markets with limitless pledge, but investors barely respond https://t.co/KfTfB94OD1",1
"Fed Chair Jerome Powell says  “Low rates are not really a choice anymore, they are a fact of reality' https://t.co/IblPVbnP0s",1
Fed Chairman Jerome Powell puts lawmakers on notice that fiscal policy may need to play a bigger role countering do… https://t.co/gQ6Eee8hhs,1
Fed Chairman Powell thought it was 'terrific' that a senator defended him against Trump https://t.co/VyMW1XR0OM,1
"Fed Has Given Economy a Cushion and Should Cut Mid-Year, Economist Swonk Says",1
"Fed Intervenes With $45.55 Billion Weekend Repo, But Overall Liquidity Ticks Down https://t.co/luXKbrLrXC",1
"Fed is ‘super-glued’ to its seat until after the election, economists say after stellar jobs report https://t.co/WgE7fNtuQu",1
Fed is now effectively the 'lender of last resort' to Main Street not just Wall Street https://t.co/acyqwv78jZ,1
"Fed is watching virus effects, flags 'elevated' business debt in report",1
Fed Monitoring Coronavirus Outbreak and Risks for Broader Disruptions -- 4th Update #economy #MarketScreener… https://t.co/KnkPKhBHHM,1
Fed nominee Judy Shelton faces bipartisan concerns in Senate https://t.co/av7l6k1mk7,1
Fed nominee Shelton gets bipartisan grilling in Senate https://t.co/lJXCmNEKuU,1
Fed policymaker says more evidence needed for rate cut https://t.co/bmwrgql7zj,1
Fed Preparing to Purchase New Small Business Payroll Loans https://t.co/iz5xKoWFwC,1
"Fed Provides More Liquidity; Phase 1 Trade Deal, But No Corroboration On Jobs Report",1
Fed Pumps $70.2 Billion in Short-Term Liquidity Into Markets #currency #MarketScreener https://t.co/H1YtUn9FoK https://t.co/Nrvkw9LLnm,1
Fed Repo Action Oversubscribed in Clamor for Year-End Funds,1
"Fed report: #OpportunityOccupations, jobs that don’t require a 4-yr #collegedegree & pay above the national annual… https://t.co/Elr1SXOcDD",1
Fed says it will provide financing against new 'payroll protection' loans #economy #MarketScreener… https://t.co/A4ierJsls4,1
"Fed says Powell met with Trump, Mnuchin on Monday at White House",1
Fed sets up facility to create secondary market for new small business loans https://t.co/nu8LLQC4rJ,1
Fed to beat a faster retreat from repo market https://t.co/jEGsYl2DvM,1
Fed to establish facility to facilitate lending to small businesses via SBA's PPP by providing term financing backe… https://t.co/41GvG98U17,1
Fed Unveils Major Expansion of Market -2- #economy #MarketScreener https://t.co/Flf1QDVuCH https://t.co/yzwBwPp89h,1
Fed Unveils Major Expansion of Market Intervention -- 4th Update #economy #MarketScreener https://t.co/2bnBJUcxTD https://t.co/0RgMApfhO8,1
"Fed warranty: will keep rates unchanged until 2021, or until there is a 5% drop in stocks, whichever comes first",1
Fed: Powell stressed policy dependent on incoming information,1
Fed’s Jerome Powell steered divided committee toward policy shift in effort to bolster economy  https://t.co/3PucAE0bbf,1
Federal Reserve Bank of St. Louis President James Bullard said that the U.S. should declare a three-month break for… https://t.co/cAhdYJWnk9,1
Federal Reserve Board announces termination of enforcement actions with Discover Financial... #Stock… https://t.co/sMoeOMo1N8,1
Federal Reserve Chairman Jerome Powell came close to acknowledging that the central bank may not have the firepower… https://t.co/jl7rxYgzcW,1
Federal Reserve Continues To Step Up. https://t.co/aCj2ASpOba #stocks #markets #economy,1
Federal Reserve just saved the stock market from the worst of the coronavirus pandemic -it may be time to invest ag… https://t.co/nRWrlgdlEZ,1
Federal Reserve lowers community bank leverage ratio https://t.co/SXUmdUzINW https://t.co/dyT4UYvJT2,1
Federal Reserve Shows Specifically How Much Uncertainty Has Hurt the Stock Market,1
Federal Reserve System publishes annual financial statements: https://t.co/TjqI5AXBCq,1
Federal Reserve to backstop Payment Protection Program loans https://t.co/YTnMrTby81 by @bcheungz https://t.co/HiWgPrK4Su,1
Fed's Bullard: Don't take the economy's temperature until July 1 https://t.co/qqv1J5MgAd,1
Fed's Kaplan says revisiting some stress testing rules could help ease repo  pressures,1
Fed's Kaplan Sees Risks to Outlook as 'Fairly Balanced',1
"Fed's Kaplan Talks Economic Outlook, Trade and Credit Spreads",1
Fed's Mester says policymakers want to prevent 'lasting damage' to the economy https://t.co/VYMW1cZvaW https://t.co/Mut4kwmdby,1
Fed's Mester says she opposed recent series of rate cuts but called it a 'close call',1
"Fed's Mester sees 'downside risk' from coronavirus, but does not want to cut rates https://t.co/P6XtdRcjNI",1
"Fed's Mester sees U.S. economy performing well, coronavirus a 'big risk' #economy #MarketScreener… https://t.co/fHOfgB9n6R",1
"Fed's Mester would have preferred no rate cuts in July, September",1
Fed's Powell disputes notion that federal welfare programs are dissuading Americans from seeking work https://t.co/IpK9Fa1fOO,1
Fed's Powell to update on economy Thursday in webcast statement #economy #MarketScreener https://t.co/w8Mog9t66T https://t.co/liSE7rRvh4,1
Fed's Powell: U.S. economy 'resilient' but coronavirus a risk #economy #MarketScreener https://t.co/du44jHD8eC https://t.co/Y8Cv1f4Ksm,1
Fed's Rosengren urges patience in considering policy changes,1
Fed's Williams says interest rates policy is in a good place but 'not locked-in',1
Finance ministers and central bank governors from the Group of 20 nations joined an emergency call on Monday https://t.co/61CFPU3q2M,1
"Financial conditions are in the driver seat for investors and the Fed rate decisions, says Jeffrey Rosenberg of Bla… https://t.co/hDyPx6PZca",1
Former Federal Reserve chairwoman Janet Yellen thinks America's banks should slam the brakes on dividends to make s… https://t.co/66zg0Sd0of,1
Futures traders are no longer fully pricing in a quarter-point cut from the Federal Reserve next year after the U.S… https://t.co/iiGPzuKrF6,1
Helicopter money is a valid tool for central bankers https://t.co/M0nfifXDoS,1
Helicopter Money Might Be the ECB’s Best and Worst Options,1
Hellenic Exchanges : Transactions by Eurobank Equities (regulated information - Law 3556/2... #HellenicExchanges... https://t.co/xpZ379riaL,1
Hellenic Exchanges : Transactions by National Bank of Greece (regulated information - Law ... #HellenicExchanges… https://t.co/BpeiSxTRq5,1
"Here is what the People’s Bank of China is really up to
https://t.co/FUmGGvzCam",1
Honduras - DRM Development Policy Credit with a Catastrophe Deferred Drawdown Option (Cat DDO) #economy… https://t.co/ZsxtwAt8FS,1
IMF African Department Director Abebe Aemro Selassie will be on @CNBCAfrica today at 5pm Lagos Time (12pm DC Time)… https://t.co/xMWhTEke42,1
IMF and World Bank consider #Somalia eligible for debt relief on initial assessment. This is an important milestone… https://t.co/mnGkqZxsWb,1
IMF to continue new-loan talks with Ukraine in coming weeks #economy #MarketScreener https://t.co/z7E36jR1i8 https://t.co/MQQ8AxnaGI,1
"In ""Unprecedented"" Move To Ease Conditions, ECB Cuts Collateral Haircuts By 20%, Will Accept Greek Debt As Collater… https://t.co/SU2jKATE3I",1
"In first #MENA emergency financing, the IMF approved US$745 million to support #Tunisia's efforts to address the hu… https://t.co/j5dfvZCBza",1
India Unveils Steps for Bad Loan-Laden Banks to Boost Credit,1
Indonesia’s central bank sounded a more cautious tone on interest rates https://t.co/XvYExp61ZH,1
Inflation remains low and Fed Chairman Jerome Powell has as good as ruled out a rate increase unless price growth p… https://t.co/EMQ6vAOo55,1
Interest rate conditions of the Magyar Nemzeti Bank effective from 8 April 2020 #economy #MarketScreener… https://t.co/LtgoxFiEBO,1
"It may seem odd for the Federal Reserve to buy ETFs, but it's not unprecedented for a central bank -œ Japan did it f… https://t.co/Tm7u3av8zC",1
"It was 7 years ago that Jerome Powell said ""we look like we are blowing a fixed-income duration bubble right across… https://t.co/eJHWtlyGo4",1
"Italian banks ready new measures as economy stops, but debt goes on https://t.co/ZMrEl3ZDOL https://t.co/AB8Hpn3BLN",1
"James Bullard, President of the Federal Reserve Bank of St. Louis, discusses the Federal Reserve's ""planned tempora… https://t.co/NEVONwysvh",1
Japan panel warns against fiscal complacency amid low rates #taux #MarketScreener https://t.co/bgHBLjLZaW https://t.co/6F4t7RytXF,1
Jerome Powell told lawmakers Tuesday that the Fed will never declare victory on one of its mandates: full employment https://t.co/lnEGDrhUln,1
Kenya Cuts Rates After Scrapping Loan-Price Cap to Boost Growth,1
Kenya’s central bank lowers interest rates for the first time in 16 months https://t.co/7SQ003stA9,1
Kenya’s central bank lowers interest rates for the first time in 16 months https://t.co/yQpS4kMTOD https://t.co/ExAA5O8fT1,1
Komileva: Central Banks Far from Normalizing,1
Lagarde Says All the Blame Can’t Be Dumped on ECB Negative Rates,1
Latin America Price Surprise Fails to Move the Dial on Rate Bets,1
Lawmakers interviewed gave Fed Chairman Jerome Powell high marks for his unwillingness to be drawn into a spat with... https://t.co/hHopJ74bbw,1
"Liquidity Warning: Fed Shrinks Overnight Repos By $20BN, Term Repos By $10BN | Zero Hedge https://t.co/NP2ocBHkvr",1
LIVE NOW: Press conference with #FOMC Chair Powell: https://t.co/sh1FXgYlwr and https://t.co/FJa6TbkDMt,1
LIVE: Fed Chair Jerome Powell delivers remarks at the decade's last FOMC meeting https://t.co/4wAYSuWpHF,1
"LIVE: Fed Chair Jerome Powell speaks on today's decision to hold rates ▶️

https://t.co/Wfg74SaImY",1
"Market participants submitted bids for nearly twice what was on offer in the Fed’s 42-day term repo operation, whic… https://t.co/qIqTKdQtpk",1
Mexico's central bank defends autonomy as AMLO concern lingers https://t.co/9CKZZc3uxq,1
"Monetary policy is in the 'right place', Fed's Williams says",1
"Monetary Policy Statement - March 24, 2020 (24.03.2020) #Stock #MarketScreener https://t.co/BkGvDXrRZL https://t.co/DaEOwqXxuI",1
Monetary Policy: Das’ Draghi Encore Comes With Risks,1
"Monetary Policy: RBI Returns To A More Active Credit Policy To Boost Retail,  MSME Credit",1
MPC Decision: MPC Keeps Rates On Hold Amid ‘Highly Uncertain’ Inflation Outlook,1
N.Y. FED'S 42-DAY REPO OP. OVERSUBSCRIBED; $49.05B OF BIDS,1
New BoE governor makes plea to Brussels on City access https://t.co/5X7rXAAsHG,1
New developments added to @FedFRASER's COVID-19 timeline in the latest week: second historic rise in unemployment i… https://t.co/o4yYfNRbhA,1
"New staff study by Kenneth Garbade examines the efforts of the Federal Open Market Committee to first control, and… https://t.co/seVxzGnVOu",1
New York Fed opens registration for commercial paper funding facility https://t.co/K5ZI55Mei5 https://t.co/eUnLPyar0E,1
New York Fed to further reduce repo support https://t.co/weKgRz0LMd https://t.co/UR8cWv9xZN,1
New York Fed to start publishing SOFR averages in March https://t.co/O0sIXhkddG,1
"New Zealand’s central bank doesn’t expect its new bank capital rules to present a headwind for the economy, which l… https://t.co/YXwseGIYHw",1
Next BoE governor makes City access plea to Brussels https://t.co/3HVBMfL9Ze,1
Norway's central bank governor warns politicians against meddling too much with the country's massive sovereign wea… https://t.co/H7bqZcQjoi,1
Now available: Weekly data on the Assets and Liabilities of Commercial Banks in the United States: https://t.co/Q478LdiYLB #FedData,1
"NY Fed Offers First Year-End Repo, Adds $93.5 Bln in Cash Banks Seek Liquidity
https://t.co/twaYHd2PDZ
@mdbaccardax",1
Off the 'QT': Does Federal Reserve nominee Judy Shelton have a balance sheet problem? https://t.co/masWFSb9oB https://t.co/RyPS7DYCC3,1
"Once we have more clarity about the new coronavirus outbreak, expect interest rates to rise, says Quicken Loans CEO… https://t.co/OOv4bsPKpX",1
Orr May Signal Readiness to Cut Rates as Virus Hits New Zealand's Economy,1
Parkmead : Bank of Jamaica 14-Day Repo Auction Announcement -25 November 2019 #Parkmead #Stock #MarketScreener… https://t.co/cMHuPB7ZFM,1
"Patrick Harker, President of the Philly Fed, is due to speak now.",1
PBOC Tells Property Speculators That ‘Homes Are For Living In’,1
PBOC Will Resolve Risks Gradually as Downward Pressure on Chinese Economy Has Increased #economy #MarketScreener… https://t.co/wMzcC38OfV,1
Peter Conti-Brown On The CARES Act And The Expanding Fed-Treasury Relationship In Response To COVID-19.… https://t.co/5rEILyYuNC,1
