News Headline,Sentiment
"Corporate bond investments set new record, up 32 per cent in FY15",positive
Finnish energy company Fortum has set itself new stricter target limits for short-term carbon dioxide emissions from its heat and electricity production .,neutral
Indian Register of Shipping appoints new executives in Singapore and London,neutral
Fiat Chrysler crowns merger with Wall Street debut,neutral
"Citigroup , Inc ( NYSE : C ) has announced that its Global Transaction Services ( GTS ) business has been awarded a new mandate by Finland-based Pohjola Bank Group .",positive
$1 gasoline is back -- and it's a terrible sign for the economy https://t.co/5vCkppVHOV,negative
Jump in gold price could damp demand: Trade official,negative
CESC Q4 net down 5 per cent to Rs 243 crore,negative
"When Chinese Consumers Stay Home, the World’s Retailers Take Hit",negative
Chambal Fertilisers Q3 net profit down 6% to Rs 90.28 crorepti,negative
Euronext posts strongest September since 2008,positive
Amazon sues over loss of Pentagon cloud deal to Microsoft https://t.co/8V4JiazrzH via @business https://t.co/sI3cF5Guz4,negative
Make a contra call on ITC: Hemendra Hazari,negative
Unitech falls on wider-than-expected quarterly loss,negative
Bank of Jamaica 30-day CD Auction Press Release - 24 February 2020 #Stock #MarketScreener https://t.co/iRuPoA3LTD https://t.co/MjLqnkV6mj,neutral
"Turmeric, jeera rise on buying support",positive
https://t.co/LKXMOP3zNK Inc. was on course to exceed $1 trillion in market value again after results beat expectati... https://t.co/4tiFA4prdg,positive
OMC should be a part of an investors portfolio: Mehraboon Irani,positive
Polaris Q1 profit slips to Rs 43.20 cr,negative
Crude rose for a second day after the U.S. signalled it was open to the possibility of an alliance with Saudi Arabia https://t.co/H7eECXZNxJ,positive
"Rakesh Jhunjhunwala bullish on NCC, buys 4 cr shares via rights issue & 6.5L in open market",positive
Dynex Capital beats on revenue,positive
Maurice Lévy says his starting point at WeWork is to stem 'the flow of bad news' and refocus efforts on the core bu… https://t.co/YppGAFypPH,neutral
Kone shares dropped 4.1 percent to  x20ac 43 US$ 55.77 in Helsinki .,negative
Narayana Hrudayalaya IPO oversubscribed 8.63 times,positive
Landmark Partners pulls in $296m for sophomore infra fundraise,neutral
"Earnings Miss: Neurocrine Biosciences, Inc. Missed EPS By 52% And Analysts Are Revising Their Forecasts",negative
Fertiliser comapanies gain on government's urea decontrol talk,positive
"Tiru Coffee Launches with Black Friday Specials, Giving Everyone the Opportunity to Experience Coffee from its Original Source",neutral
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki : OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for January-September 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",positive
Nitin Fire surges as Amitabh Bachchan buys 0.51% stake,positive
Draghi drives euro to 4-1/2 year low,negative
"Infosys, Wipro, MindTree slip over 10% since March; is it time to revisit IT stocks?",negative
IIL Q3 net rises 45% to Rs 6.76 crore,positive
ZEEL Q3 up 44.48 per cent to Rs 308.61 crore,positive
Highlight: Edward Jones Sr. Equity Analyst Jennifer Roland on ExxonMobil reducing 2020 Capex by 30%: “Definitely a… https://t.co/dH0xlJujc1,positive
M-real will start statutory employer-employee negotiations at the +_+Ænekoski board mill that concern about 130 people .,neutral
Is Disney's maintained dividend a reason to leave investors with frozen hearts? $DIS  https://t.co/WwOKvQuEeh,neutral
Rice price hike to benefit KRBL significantly: Gajendra Nagpal,positive
Continental Announces Investment of New Automotive Manufacturing Location in Texas,neutral
The Fed will create a new facility to help speed support to small businesses through the government's coronavirus s… https://t.co/M22EUfsoP9,neutral
Commodity bourses turnover drops by over 36 pc in April-December of FY'14,negative
"QD, HEXO among premarket losers",negative
"Market tanks on global cues, earnings woes",negative
Gold's fall threatens to squash run of mining M&As just as momentum was picking up,negative
"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .",neutral
Canada’s trade deficit of goods narrowed in October and came in slightly ahead of expectations https://t.co/9AkmEkES7u,positive
"Mahindra & Mahindra Q3 profit rises 12%, matches estimates",positive
Stocks retreat from records at the open after jobs report,negative
Dow breaks through 28000 - Malta Independent Online,positive
"Lupin, Power Grid, Zee Entertainment to be deleted from MSCI India Index",negative
Trend in markets to be choppy: Ashwani Gujral,negative
"Reliance Industries posts flat quarterly earnings, beats expectations",positive
3 Top Growth Stocks to Buy in February,neutral
$WW heavy....,positive
"Operating profit totalled EUR 9.0 mn , down from EUR 9.7 mn in the first half of 2008 .",negative
"$LEVI - Levi Strauss EPS beats by $0.05, beats on revenue https://t.co/UfIyY92vC5",positive
Alibaba Stock Shows Strong Tailwinds from Subscriber Growth,positive
Blue Star climbs 6% as CCI approves merger with group companies,positive
"Rupee snaps two-day fall as exporters, corporates sell dollars",positive
"ADPnews - Jun 30 , 2009 - Finnish stainless steel maker Outokumpu Oyj HEL : OUT1V said yesterday it signed a three-year EUR 900 million USD 1.3 bn revolving credit facility .",positive
"The ECB will probably decide to take better account of home costs in its inflation measure, but there's unlikely to… https://t.co/Kg9elTbD90",neutral
U.S. stocks are 📈 https://t.co/2cVbN4AIF4 https://t.co/iAQJgLcbR6,positive
Nagarjuna Construction Company net profit declines 35 per cent in April-June,negative
$SOR - Source Capital declares $0.25 dividend https://t.co/112pQyzJpo,neutral
Narayana Hrudayalaya grey market premium falls by 50%,negative
Why Home Depot Stumbled on Earnings,negative
"How Good Is CENTROTEC Sustainable AG (ETR:CEV), When It Comes To ROE?",neutral
The shops are located in the capital region and the Paijat-Hame region .,neutral
"Highlight: “I love making movies that make people feel good,” @candacecbure says on working with Hallmark and holid… https://t.co/jGW1xpPZmC",neutral
Ashley House : 10th December 2019 - Annual General Meeting and Trading Update #AshleyHouse #Stock #MarketScreener… https://t.co/MVwTUJjqON,neutral
Extended Stay America goes ex-dividend tomorrow,neutral
Nickel moves up in futures trade on rising spot demand,positive
Euro remains steady ahead of ECB policy meeting,neutral
"In the Baltic countries , Atria 's target is organic growth .",neutral
"The Corticeira Amorim S.G.P.S (ELI:COR) Share Price Has Gained 224%, So Why Not Pay It Some Attention?",positive
Imagine Holding Dacian Gold (ASX:DCN) Shares While The Price Zoomed 377% Higher,neutral
$JUVF - Juniata Valley Financial reports Q4 results https://t.co/wYTgI1ccE1,neutral
The U.S. resident population may have grown at its slowest peacetime rate ever in 2019 https://t.co/jr82QLbGaq https://t.co/XeP4Kp2bnh,negative
Yum! Brands Reports Solid Fourth-Quarter Results and Completion of Strategic Transformation; System Sales Growth of 10%; Same-Store Sales Growth of 2%; GAAP Operating Profit Decline of (26)%; Core Operating Profit Growth of 14%,positive
Equities to reap maximum returns in coming months: Survey,positive
Ciena -2.5% after earnings miss,negative
Neuland Q2 profit increases 11.68% to Rs 3.44 cr,positive
Manufacturing data from China boosts Russian assets,positive
"Oil,pricey inputs make it a sticky affair for Pidilite",negative
"Kalnapilio-Tauro Grupe ( Kalnapilis-Tauras Group ) , which is owned by Denmark 's Royal Unibrew , raised its market share to 25.18 percent from 23.74 percent , as beer sales for the seven months jumped by 14.5 percent to 40.5 million liters .",positive
LabCorp prices $1.05B debt offering,neutral
"Believe some more upside is left in HUL, ITC: Sandeep Wagle",positive
Why Grocery Outlet Could Have Investment Appeal,positive
"Tata Power Rs 2,000 crore rights issue to open on March 31",neutral
Vikram Akula plans a second innings in microfinance with Vaya Finserv,neutral
U.S. stocks finish lower as trade deadline looms https://t.co/Bkr4aklXkb,negative
Arrow Electronics Reports Fourth-Quarter and Year-End 2019 Results,neutral
Nifty still choppy; might hit 7960 on the upside: Mitesh Thacker,negative
D-Street trading: Mid & small cap stocks not yet out of the woods,neutral
"$SKT - Tanger: Instead Of Turning Opportunities Into Profit, Risk Was Turned Into High Losses.… https://t.co/Y8rQR2aRII",negative
"China, Hong Kong stocks rise as fears of near-term U.S rate hike recede",positive
"Pfizer, Wyeth merger to add more value to stocks",positive
"Arvo Vuorenmaa , the Loviisa plant 's general manager said the application for the new licence was a `` standard '' procedure and that he was `` quite confident '' about approval being granted .",positive
World oil prices sink further on mounting US supply,negative
"HNIs remain bullish; saw record inflows in August: Prateek Agarwal, ASK Investment Manager",neutral
$AHEXF - Adecco cleared for sale of Soliant Health https://t.co/dfWdcgAivy,neutral
"U.S. Hiring Strengthened in November, Fueling Expansion -- Update #economy #MarketScreener https://t.co/FeceVHW5ph https://t.co/pJFvqEaRrP",positive
Cox & Kings Q3 profit jumps 10 fold to Rs 30.91 crore,positive
"Australia shares set for a strong start, tracking Wall Street",positive
$MNTA - Momenta Pharma launches $200M stock offering https://t.co/twgG4AQ1jx,neutral
"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % .",neutral
Biogen shares rise on patent resolution with Sawai,positive
"Asia shares steady, investors look to next phase of Greek deal",neutral
Technology shares lead a slump in US stocks; Apple sinks,negative
Copper futures fall 1.13% on global cues,negative
"Sistema Shyam Q2 loss widens Rs 1,180 crore on weak rupee",negative
What Kind Of Shareholders Own PEDEVCO Corp. (NYSEMKT:PED)?,neutral
Here's what has futures higher to kick off the holiday week https://t.co/uSCSLhgCrA,positive
SAT to hear Alchemist Capital case on September 29,neutral
"Utah 's capital wanted to be the next U.S. headquarters of Amer Sports Corp. , a ski-equipment company .",neutral
Euro dips in Asia ahead of ECB comments,negative
"Cut in natural gas price, weak global demand to hurt RIL stock: Hemindra Hazari",negative
Kapas futures fall 2 pc on weak global cues,negative
Birla Corporation Q3 Net falls 50%,negative
European shares edge lower after US sell-off,negative
Prime Focus Tech raises Rs 45 crore to fund expansion,positive
"GameStop $GME reports earnings: 
Net sales: $1.38 billion; decrease of 25.7% 
Diluted loss per share of $1.02",negative
Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,positive
Organic cotton loses premium on demand-supply mismatch,negative
"It's safe ride for India Inc so far, but miles to go still",positive
