News Headline,Sentiment
Lithium Americas to give up control of Argentina project,neutral
Lithium Consolidated : AGM Voting Clarification #LithiumConsolidated #Stock #MarketScreener https://t.co/p7a4RAogT6 https://t.co/qru0JbYXod,neutral
Lockheed awarded $3.3B to support satcom network,neutral
Lockheed's LM-100J scores FAA certification,neutral
Looking Through The Smoke To Altria’s Future,neutral
"Loss of Trust Led to Thiam's Exit, Credit Suisse Says",neutral
Low & Bonar : Form 8.5 (EPT/RI) - Low & Bonar PLC #LowBonar #Stock #MarketScreener https://t.co/ju6ZpIZD4Z https://t.co/mIgY63sHYY,neutral
Lowe's scheduled to report Q3 results before Wednesday's open,neutral
LSU Quarterback Joe Burrow Wins Heisman Trophy in Landslide Vote,neutral
"LSU Quarterback Joe Burrow Wins Heisman Trophy, AP Reports",neutral
Luckin Coffee buzzing and looking to the future,neutral
Luckin Coffee's Impressive Growth And Retail Model Could Dethrone Starbucks In China,neutral
Lyft pulls electric scooters from major cities,neutral
Macquarie : Ceasing to be a substantial holder for ELD #Macquarie #Stock #MarketScreener https://t.co/VBoCq46a73 https://t.co/L2eqF8hx9E,neutral
"Made in the new Shanghai Gigafactory, these Teslas have a starting price of 355,800 yuan ($50,623), making them abo… https://t.co/P9PkKIpvwA",neutral
Magmatic Resources : Appendix 3B #MagmaticResources #Stock #MarketScreener https://t.co/0yolhdScTL https://t.co/UUAn1nIln4,neutral
"Mahathir Shows No Sign of Handover of Power, Choice of Successor",neutral
Maire Tecnimont (BIT:MT) Use Of Debt Could Be Considered Risky,neutral
MAJOR TRANSACTION: SINGAPORE MRT TEL CONCESSION AGREEMENT #Stock #MarketScreener https://t.co/Zr8li1uwiL https://t.co/8lfAflCGp8,neutral
Malaysia's Mahathir clarifies comments on AirAsia,neutral
Marathon Patent stockholders approve share issuance for miner purchases,neutral
Marchex to Attend at Roth Corporate Access Event https://t.co/l9kObTTJFR,neutral
Markel Takes the Long-Term View After Another Impressive Year,neutral
Markforged Achieves ISO 27001 Certification,neutral
Marrone Bio Innovations : Control Invasive Mussel Biofouling to Improve Plant Availability...… https://t.co/W6mG1AUeRz,neutral
Mazda issues recall over Takata airbag inflators again,neutral
McDonald : Statement of Changes in Beneficial Ownership #McDonalds #Stock #MarketScreener https://t.co/wenQ4xK31f https://t.co/UhFOTIt5dx,neutral
McDonald’s is expected to launch a crispy chicken sandwich in the beginning of next year and Telsey Advisory Group… https://t.co/VEzN1thrUs,neutral
McDonald's Tells Investors to Expect More Cash Returns,neutral
McEwen Mining plans stock offering; size not disclosed,neutral
McEwen Mining prices public offering at $1.325/unit,neutral
MDU Resources outlines five-year $2.9B capex plan,neutral
"MEC Resources : Takeovers Panel makes no interim order, meeting to proceed #MECResources #Stock #MarketScreener… https://t.co/4xZZdesCFj",neutral
MedAdvisor : Lapsing of Hook Options & Appendix 3Y #MedAdvisor #Stock #MarketScreener https://t.co/wvYCXWn47T https://t.co/NxsdR97hBR,neutral
Mediaset Espana Comunicacion S A : announces an Extraordinary Shareholders Meeting to be h... #Stock… https://t.co/PIweWD4Gm6,neutral
Memebox Rebrands to MBX and Names New Executive Team,neutral
Merit Medical : Launches ReSolve Mini&trade; Locking Drainage Catheter #MeritMedical #Stock #MarketScreener… https://t.co/vwM769hibZ,neutral
Metal Bank : Managing Director's Presentation to Shareholders #MetalBank #Stock #MarketScreener… https://t.co/xgnjVQORWf,neutral
Metminco : 1st Hole at Chuscal Intersects Impressive 350m Gold Interval #Metminco #Stock #MarketScreener… https://t.co/aUSyAHMHHg,neutral
"MGA Entertainment knows that LOL Surprise toys are creating massive amounts of plastic waste, and now they're tryin… https://t.co/HbsmDO26VD",neutral
MGE Energy Issues December 2019 &apos;Interim Report&apos;,neutral
MHI Selected for Inclusion in All Four GPIF ESG Investment Indices for a Second Consecutive Year,neutral
MICROmega : Sebata - empowerment transaction #MICROmega #Stock #MarketScreener https://t.co/DTjCG1iCeU https://t.co/slUU3Dauaa,neutral
"Micron Analysts Expect Lukewarm Q1, But Project Coming Inflection In Memory Pricing",neutral
"Microsoft is pushing back the launch of its new Surface Earbuds, meaning it will miss the crucial 2019 holiday shop… https://t.co/BNKhQQE930",neutral
Microsoft just launched its new #HoloLens2 augmented reality headset. While it's not quite ready for store shelves… https://t.co/xNW4bldQUc,neutral
Microsoft updates terms on data privacy amid EU probe,neutral
"Microsoft, Baker Hughes announce artificial intelligence partnership for oil and gas industry… https://t.co/xAwr4V7LSJ",neutral
Minsheng Education : (i) CAPITAL INVESTMENT OF 51% EQUITY INTEREST IN WENDA ELECTRONICS WH... #MinshengEducation… https://t.co/SIMCeMuhNH,neutral
MLM: Nornico Royalty Agreements to be assigned to AUZ #AustralianMines #Stock #MarketScreener… https://t.co/F1TFTWRqaJ,neutral
Mobile TeleSystems Public Joint Stock : MTS Unveils Refreshed Strategy at Investor Day  #Stock #MarketScreener… https://t.co/gqkWCVJInX,neutral
Molson Coors takes stake in beverage incubator,neutral
MongoDB : Form 10-Q #MongoDB #Stock #MarketScreener https://t.co/tLsvOzwqVv https://t.co/s5QRA9xSQt,neutral
Monmouth Real Estate boosts credit facility to $300M,neutral
Moskovskiy Kreditnyi Bank : CREDIT BANK OF MOSCOW will hold a conference call on 9M 2019 r...… https://t.co/iQAMBTdSxj,neutral
Mustang Sally will no longer be driving the iconic muscle car in 2019. Ford will use the name 'Mustang' for their n… https://t.co/tQQFgeNtTY,neutral
"NanoViricides : Annual Meeting of Shareholders to be Held on Saturday, December 7th, 2019 ... #NanoViricides #Stock… https://t.co/Ba3EqsY9YG",neutral
National Presto Industries : Form 10-Q #NationalPrestoIndustries #Stock #MarketScreener https://t.co/BWSEG4iQzw https://t.co/f6MP9CDJmp,neutral
NBC says it has topped $1 billion in national ad sales for 2020 Summer Olympics https://t.co/LCjUNDPRW7,neutral
Neptune amends and restates processing agreement with Canopy,neutral
Neptune Wellness and Canopy Growth agree to amend terms of cannabis processing deal,neutral
Nestle India Accused Of Making Rs 90 Crore Undue Profit By Not Passing On GST Rate Cut Benefits,neutral
Nestle Passes on Dessert as Its CEO Skips Straight to Coffee,neutral
Netflix is moving its Latin American headquarters to Mexico City and staffing up in the office https://t.co/DQ38ohiJ5u,neutral
"Netflix is spending $420 million to produce more local content in India, CEO Reed Hastings says https://t.co/hLvByYprxG",neutral
New Hope reports Q1 activities report,neutral
New Jersey-Docked Royal Caribbean Ship Screened for Virus,neutral
New McDonald's CEO rallies the troops,neutral
New Sports : FURTHER DELAY IN DESPATCH OF CIRCULAR #NewSports #Stock #MarketScreener https://t.co/J4c98CCFUC https://t.co/ZHr7Tl82R8,neutral
New U.S. airline expected to launch late this year,neutral
Newron nabs RPD tag in U.S. for sarizotan for Rett syndrome,neutral
Newsom rejects PG&E bankruptcy plan,neutral
NexOptic Shareholders Support all Resolutions at its Annual and Extraordinary General Meeting  https://t.co/4R4lQYA45E,neutral
"NHB Tweaks Rs 30,000 Crore Liquidity Infusion Facility For Housing Finance Companies",neutral
Nike employees protest treatment of women as company reopens building named for disgraced coach… https://t.co/rPPiUgm4r3,neutral
Nike executive on the future of retail and what's next for her company,neutral
Nike gets into the medical footwear game,neutral
Nike to take $425 million charge to move brand business in South America to distributors,neutral
"Nike will no longer sell its items directly to Amazon, as it looks to revamp its retail strategy by selling just to… https://t.co/QjsmkcJrap",neutral
"NIKE, Inc. Announces Strategic Distributor Partnerships In Brazil, Argentina, Chile and Uruguay",neutral
Nike's Alphafly will also avoid Olympic ban,neutral
Nintendo Is Playing the Long Game in China,neutral
NIO’s $100 Million Fundraise Falls Short for Cash-Needy Carmaker,neutral
"No, Boeing Isn’t Ruining Trump's 3% Growth Target",neutral
Noble Corp. notes little action in latest fleet status report,neutral
"Nodal Exchange Successfully Completes Migration of U.S. Power Open Interest from Nasdaq Futures, Inc.",neutral
Nomura : ING working on digital assets custody technology - sources #Nomura #Stock #MarketScreener… https://t.co/aGUZ5zHbeu,neutral
Nomura Instinet loses confidence in Extended Stay America,neutral
"Nordea Bank CEO on Earnings, Reorganization, Negative Rates",neutral
Nordstrom : Hiring for the Holidays #Nordstrom #Stock #MarketScreener https://t.co/hdLTJb6ngi https://t.co/iUZFqs0PBM,neutral
Northrop Grumman : to Advance Integrated Air and Missile Defense Battle Command System #NorthropGrumman #Stock… https://t.co/Do9RynComN,neutral
Northzone pulls in $500m for oversubscribed Fund IX close,neutral
Nostrum Oil & Gas : Form 8.5 (EPT/RI) - Nostrum Oil & Gas PLC  #Stock #MarketScreener https://t.co/mCzAsQ07aq https://t.co/DRiYCxZr2J,neutral
"Not appropriate to compare energy stocks to tobacco, Chevron CEO says",neutral
"Notable Insider Buys In The Past Week: Enterprise Products Partners, PBF Energy, Sage Therapeutics",neutral
Nova Leap Health Corp. to Present at the ii6 Summit in Toronto  https://t.co/I7ra07OEKW,neutral
Novartis completes certification of initial sites in Ontario for Kymriah,neutral
Novo Nordisk : Disclosure of transaction data #NovoNordisk #Stock #MarketScreener https://t.co/oyT5Qb1elj https://t.co/knhuhL46gH,neutral
NOVONIX : BTS WINS DISCOVERY AWARD FOR INNOVATION #NOVONIX #Stock #MarketScreener https://t.co/5LFiyMFnpZ https://t.co/FK3utLMx9e,neutral
NPN: NASPERS LIMITED - Statement regarding Just Eat PLC circular #Naspers #Stock #MarketScreener… https://t.co/Vgjjai5iVd,neutral
NTSB wants Boeing to redesign 737s after deadly 2018 Southwest accident,neutral
"Nu Oil and Gas : Holdings in Company Nov 25, 2019 #NuOilandGas #Stock #MarketScreener https://t.co/GQy3Z5SU7e https://t.co/GX24VxqKsR",neutral
"Number of movies on Netflix: 2014: 6,494 2019: 3,849 Number of TV titles: 2014: 1,609 2019: 1,784 https://t.co/B0H11sJAfM",neutral
"Number of shares and voting rights of ADOCIA as of November 30, 2019 https://t.co/v2s9T4YGb0",neutral
Nuro Self-Driving Car Scores Federal Regulator Approval(Radio),neutral
NYSE-Listed $PINS is making it easier to shop from small businesses with their new feature: The Pinterest Shop,neutral
Oaktree Specialty Lending NAV treads water in Q4,neutral
Ocean Grown Abalone : Results of Meeting #OceanGrownAbalone #Stock #MarketScreener https://t.co/c1IHVfDZdH https://t.co/DjXh9ai2EK,neutral
Ocean impact investment fund reaches $92m second close,neutral
Ocean Wilsons : 3Q19 Conference Call Transcript #OceanWilsons #Stock #MarketScreener https://t.co/GdpPjjdttw https://t.co/3pHhy9I1pZ,neutral
Oi S A : Material Fact - Reply to B3 Official Letter (276 Kb) #OiSA #Stock #MarketScreener https://t.co/sDkgnjdksi https://t.co/sCnZpVfe0L,neutral
ON Semiconductor to Demonstrate Intelligent IoT Technologies Including Advanced Audio Processing at CES 2020,neutral
One American CEO's tortuous path to surviving Trump's trade wars (via @brianreports) https://t.co/YaBXi1K287,neutral
OneWater Marine Inc. Prices Initial Public Offering,neutral
OneWater Marine prices initial public offering,neutral
OPG Power Ventures : Result of AGM & Appointment of Non-Executive #OPG #Stock #MarketScreener… https://t.co/5qR8q62Xqd,neutral
Orchard's OTL-200 nabs accelerated review in Europe for rare nerve cell disorder,neutral
Orsted : 195 A/S Notification Of Manager's Transaction #Orsted #Stock #MarketScreener https://t.co/sl8DGYFU97 https://t.co/xjBdiUR4dC,neutral
"Our Person in the News is Sundar Pichai, the new CEO of Google's parent company Alphabet. This week, the tech execu… https://t.co/2Dx45Bkcgf",neutral
Our Take On The Brink's Company's (NYSE:BCO) CEO Salary,neutral
"Over 92,000 Employees Of BSNL, MTNL Opt For VRS Scheme",neutral
Oyster Point Pharma Announces Positive Top-Line Results From the Phase 1 “ZEN” Study of Its Lead Nicotinic Agonist… https://t.co/BxjTFgnZOP,neutral
Pacific Star Network : Chairman's and CEO's Address to Shareholders #PacificStarNetwork #Stock #MarketScreener… https://t.co/IIwVxTvbxL,neutral
PagSeguro Digital : Form 13-D #PagSeguroDigital #Stock #MarketScreener https://t.co/BKLxy0c1Fj https://t.co/LlsrePMNUL,neutral
Panasonic and KOSÉ Set to Commence Verification Test for Personalized Proposals Utilizing Snow Beauty Mirror… https://t.co/yfyjGLjZui,neutral
Patrick Industries outlines succession plan,neutral
Pembina's Kinder Morgan deal cleared by Canadian competition regulator,neutral
"PennyMac Mortgage Investment Trust (NYSE: PMT) celebrates PMT's 10th anniversary of listing. Stanford L. Kurland, E… https://t.co/zWLarL2v0m",neutral
PepsiCo's New Coffee Drink Offers Twice As Much Caffeine,neutral
Perfect Corp. Reveals ‘2020 Global Color Trend Report’,neutral
Performance Food Group Company to Participate in the 2020 CAGNY Conference,neutral
Personal Assets Trust : Issue of Equity #PersonalAssetsTrust #Stock #MarketScreener https://t.co/YVEU1Yn7qp https://t.co/T8cTQ8XMba,neutral
"Personal Data Protection Bill Fails To Deliver On The Promise Of Privacy, Experts Say",neutral
Petratherm : Lapse of Unlisted Options #Petratherm #Stock #MarketScreener https://t.co/1S5teIM1R6 https://t.co/Fve14sBM45,neutral
Pfizer- A Stealth Blockbuster in Heart Drugs,neutral
PG&E boss says it wasn’t fully ready for California outages,neutral
PG&E Faces a Sprint to Fix Restructuring After Governor’s Rebuke,neutral
PG&E Faces a Sprint to Fix Restructuring After Governor's Rebuke,neutral
PG&E Is Dubious of Fire Victim’s Claim for a 500-Pound Emerald,neutral
PG&E Plays Its $13.5 Billion Hole Card,neutral
"PG&E, fire victims waive deadline for governor's OK of reorganization plan",neutral
Pharmaron Beijing : An announcement has just been published by the issuer in the Chinese s... #PharmaronBeijing… https://t.co/En8DrmZYTm,neutral
Ping An Securities : WITHDRAWAL OF PROPOSED SHARE CONSOLIDATION AND PROPOSED CHANGE IN BOA... #PingAnSecurities… https://t.co/wcKsyFyqDV,neutral
Pinterest launches a small business shop ahead of the holidays https://t.co/KJn0FHYIAQ,neutral
Pioneer Resources : Inferred Resource Estimate for Cade Lithium Deposit #PioneerResources #Stock #MarketScreener… https://t.co/35C6UqN55x,neutral
"PMC Bank Depositors Held After Protest, CM Assures Help To All ",neutral
"PNB Under-Reported Bad Loans By Rs 2,617 Crore In FY19",neutral
Popeyes says firing 7 employees for Wisconsin brawl was only first step,neutral
PORR : starts into 2020 with successful EUR 150 million hybrid issue #PORR #Stock #MarketScreener... https://t.co/ZaVCLMDGUg,neutral
Powerhouse Ventures : Chairman's Presentation to AGM #PowerhouseVentures #Stock #MarketScreener… https://t.co/A79D2GffH7,neutral
Powerlong Real Estate : PROPOSED SPIN-OFF AND SEPARATE LISTING OF POWERLONG COMMERCIAL MAN... #PowerlongRealEstate… https://t.co/iu7KuQFwEn,neutral
